laptop_id,company,product,typename,inches,ram(GB),opsys,weight(kg),price_euros,touchscreen,resolution,cpu_speed(GHz),cpu_brand,gpu_brand,memory_1_sto(GB),memory_1_type,memory_2_sto(GB),memory_2_type
841,Asus,VivoBook Max,Notebook,15.6,4.0,Linux,2.1,519.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
842,Lenovo,Thinkpad T460,Notebook,14.0,8.0,Windows 10,1.7,1186.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
843,Lenovo,ThinkPad T470s,Notebook,14.0,8.0,Windows 10,1.32,1650.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
844,Dell,Alienware 15,Gaming,15.6,16.0,Windows 10,3.21,2774.63,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
845,Asus,Rog GL702VS-BA023T,Gaming,17.3,16.0,Windows 10,2.9,2419.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
846,Toshiba,Satellite Pro,Notebook,15.6,4.0,Windows 10,2.0,669.0,0,1366x768,2.4,Intel,Intel,500.0,HDD,0.0,NaN
847,Lenovo,N42-20 Chromebook,Notebook,14.0,4.0,Chrome OS,1.5,325.0,0,1366x768,1.6,Intel,Intel,16.0,FlashStorage,0.0,NaN
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,8.0,Windows 10,2.3,590.0,0,1920x1080,2.5,Intel,Intel,128.0,HDD,0.0,NaN
849,Asus,Rog GL702VM-GC017T,Gaming,17.3,16.0,Windows 10,2.73,1799.0,0,1920x1080,2.6,Intel,Nvidia,512.0,SSD,1000.0,HDD
851,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,3072.89,0,1920x1080,2.8,Intel,Nvidia,512.0,SSD,1000.0,HDD
852,HP,ProBook 470,Notebook,17.3,8.0,Windows 10,2.63,910.0,0,1600x900,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
853,Dell,Vostro 3568,Notebook,15.6,8.0,Windows 10,2.18,713.99,0,1366x768,2.5,Intel,Intel,128.0,SSD,0.0,NaN
854,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 7,1.54,1870.0,0,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
855,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,739.0,0,1920x1080,2.7,Intel,AMD,256.0,SSD,0.0,NaN
856,HP,Chromebook X360,2 in 1 Convertible,11.6,4.0,Chrome OS,1.4,615.0,1,1366x768,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,8.0,Windows 10,1.45,1026.0,0,1920x1080,2.3,Intel,Nvidia,512.0,SSD,0.0,NaN
858,HP,EliteBook x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,2277.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
859,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.54,1468.0,0,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
860,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,299.0,0,1366x768,1.6,Intel,Intel,128.0,SSD,0.0,NaN
862,Asus,Rog GL502VM-DS74,Gaming,15.6,16.0,Windows 10,2.1,1899.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
863,Dell,Inspiron 5767,Notebook,17.3,8.0,Linux,2.83,865.0,0,1920x1080,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
864,Lenovo,ThinkPad T470p,Ultrabook,14.0,8.0,Windows 10,1.96,1903.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,0.0,NaN
865,Asus,K556UR-DM621T (i7-7500U/8GB/256GB/GeForce,Notebook,15.6,8.0,Windows 10,2.3,787.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
866,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,945.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
867,Asus,X541NA (N4200/4GB/1TB/W10),Notebook,15.6,4.0,Windows 10,2.0,449.0,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
868,HP,EliteBook x360,2 in 1 Convertible,13.3,8.0,Windows 10,1.28,2559.0,1,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
869,Dell,Inspiron 5368,Notebook,13.3,8.0,Windows 10,1.62,649.0,1,1920x1080,2.3,Intel,Intel,1000.0,HDD,0.0,NaN
870,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4.0,Windows 10,2.2,469.0,0,1920x1080,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
871,Lenovo,ThinkPad E570,Notebook,15.6,8.0,Windows 10,2.3,850.66,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
872,HP,EliteBook 850,Notebook,15.6,8.0,Windows 10,1.84,1349.0,0,1920x1080,2.6,Intel,AMD,256.0,SSD,0.0,NaN
873,Toshiba,Portege X30-D-10X,Notebook,13.3,4.0,Windows 10,1.05,1285.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,1017.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
875,Dell,XPS 13,Ultrabook,13.3,16.0,Windows 10,1.29,2240.0,1,3200x1800,2.5,Intel,Intel,512.0,SSD,0.0,NaN
876,HP,Probook 450,Notebook,15.6,4.0,Windows 10,2.07,910.0,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
877,Toshiba,Portégé Z30-C-188,Ultrabook,13.3,8.0,Windows 10,1.2,1095.0,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
878,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1950.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14.0,8.0,Windows 10,1.56,902.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
880,Dell,Precision 3520,Workstation,15.6,8.0,Windows 10,2.23,1778.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
881,Lenovo,ThinkPad L570,Notebook,15.6,4.0,Windows 10,2.38,1055.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
882,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4.0,Windows 10,2.2,479.0,0,1920x1080,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
883,Toshiba,Tecra A50-D-11D,Notebook,15.6,8.0,Windows 10,2.0,1388.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
884,Lenovo,Thinkpad 13,Notebook,13.3,4.0,Windows 10,1.44,735.0,0,1920x1080,2.4,Intel,Intel,180.0,SSD,0.0,NaN
885,Samsung,Notebook 9,Ultrabook,15.0,16.0,Windows 10,1.23,1849.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
886,Dell,Latitude 7280,Ultrabook,12.5,8.0,Windows 10,1.6,1690.0,0,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
887,Asus,X541NA-GO121 (N4200/4GB/1TB/Linux),Notebook,15.6,4.0,Linux,2.0,398.99,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
888,Xiaomi,Mi Notebook,Ultrabook,13.3,8.0,Windows 10,1.28,935.0,0,1920x1080,2.3,Intel,Nvidia,256.0,SSD,0.0,NaN
889,Dell,Vostro 5568,Notebook,15.6,4.0,Windows 10,2.18,912.5,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
890,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,839.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
891,HP,EliteBook x360,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,1700.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
892,HP,Pavilion x360,2 in 1 Convertible,15.6,4.0,Windows 10,2.3,684.8,1,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
893,Asus,VivoBook L402NA,Notebook,14.1,4.0,Windows 10,1.65,348.0,0,1366x768,1.1,Intel,Intel,32.0,FlashStorage,0.0,NaN
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,8.0,Windows 10,2.2,669.0,0,1920x1080,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
895,Dell,Inspiron 3552,Notebook,15.6,4.0,Windows 10,2.2,369.0,0,1366x768,1.6,Intel,Intel,500.0,HDD,0.0,NaN
896,HP,EliteBook x360,2 in 1 Convertible,13.3,4.0,Windows 10,1.28,1799.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
897,Dell,Vostro 3568,Notebook,15.6,4.0,Linux,2.18,455.7,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
898,Asus,Rog GL753VD-GC082T,Gaming,17.3,12.0,Windows 10,2.2,1369.9,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
899,Acer,Chromebook C731-C78G,Netbook,11.6,4.0,Chrome OS,1.25,297.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
900,Lenovo,IdeaPad 110-17ACL,Notebook,17.3,4.0,Windows 10,2.8,379.0,0,1600x900,2.2,AMD,AMD,500.0,HDD,0.0,NaN
901,HP,Probook 640,Notebook,14.0,4.0,Windows 10,1.95,1265.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
902,HP,Envy x360,2 in 1 Convertible,13.3,16.0,Windows 10,1.42,1399.0,1,3200x1800,2.7,Intel,Intel,256.0,SSD,0.0,NaN
903,Samsung,Notebook 9,Ultrabook,15.0,8.0,Windows 10,1.17,1699.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
904,Lenovo,ThinkPad T470s,Ultrabook,14.0,8.0,Windows 10,1.32,1799.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
905,MSI,GS73VR Stealth,Gaming,17.3,16.0,Windows 10,2.43,2649.0,0,3840x2160,2.6,Intel,Nvidia,512.0,SSD,2000.0,HDD
906,Toshiba,Portege X30-D-10V,Notebook,13.3,8.0,Windows 10,1.05,1475.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
908,Dell,Inspiron 7567,Gaming,15.6,8.0,Linux,2.62,929.0,0,1920x1080,2.8,Intel,Nvidia,1000.0,HDD,0.0,NaN
909,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,900.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
910,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,614.0,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
911,Dell,Latitude 5580,Notebook,15.6,8.0,Windows 10,1.9,935.0,0,1920x1080,2.6,Intel,Intel,500.0,HDD,0.0,NaN
912,Dell,XPS 13,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,2013.1,1,3200x1800,1.3,Intel,Intel,512.0,SSD,0.0,NaN
913,Asus,G701VO-IH74K (i7-6820HK/32GB/2x,Gaming,17.3,32.0,Windows 10,3.58,1279.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,256.0,SSD
914,Dell,XPS 13,2 in 1 Convertible,13.3,16.0,Windows 10,1.22,1649.0,1,1920x1080,1.3,Intel,Intel,256.0,SSD,0.0,NaN
915,Lenovo,ThinkPad X1,Ultrabook,14.0,8.0,Windows 10,1.13,2049.0,0,1920x1080,2.7,Intel,Intel,256.0,FlashStorage,0.0,NaN
916,Lenovo,ThinkPad T570,Notebook,15.6,8.0,Windows 10,1.95,1962.99,0,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
917,LG,Gram 15Z970,Ultrabook,15.6,16.0,Windows 10,1.08,2099.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
918,HP,Elitebook 820,Netbook,12.5,8.0,Windows 10,1.26,1483.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
919,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,4.0,Chrome OS,2.2,359.0,0,1920x1080,1.5,Intel,Intel,16.0,FlashStorage,0.0,NaN
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,8.0,Windows 10,2.6,789.0,0,1920x1080,2.3,Intel,Nvidia,128.0,SSD,1000.0,HDD
922,LG,Gram 14Z970,Ultrabook,14.0,8.0,Windows 10,0.98,1899.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
923,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.6,1205.0,0,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
924,HP,Elitebook Folio,Ultrabook,12.5,8.0,Windows 10,1.09,3100.0,1,3840x2160,1.2,Intel,Intel,240.0,SSD,0.0,NaN
925,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,6.0,Windows 10,2.2,789.0,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
926,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,1018.99,0,1920x1080,2.7,Intel,Nvidia,256.0,SSD,0.0,NaN
927,Acer,Aspire E5-575,Notebook,15.6,4.0,Windows 10,2.4,499.0,0,1920x1080,2.4,Intel,Intel,1000.0,HDD,0.0,NaN
928,Lenovo,ThinkPad 13,Notebook,13.3,4.0,Windows 10,1.44,881.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
930,HP,Probook 430,Notebook,13.3,8.0,Windows 10,1.49,960.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
931,MSI,GE72VR 6RF,Gaming,17.3,16.0,Windows 10,2.7,1599.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
932,Dell,Inspiron 7567,Gaming,15.6,16.0,Windows 10,2.6,1349.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
933,MSI,GL62M 7RD,Gaming,15.6,8.0,Windows 10,2.2,1119.91,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
934,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,684.99,0,1366x768,2.5,Intel,AMD,1000.0,HDD,0.0,NaN
935,HP,EliteBook 850,Ultrabook,15.6,8.0,Windows 10,1.84,1296.99,0,1920x1080,2.5,Intel,AMD,256.0,SSD,0.0,NaN
936,HP,Envy 13-AB077cl,Ultrabook,13.3,8.0,Windows 10,1.39,1149.0,1,3200x1800,2.7,Intel,Intel,256.0,SSD,0.0,NaN
937,Toshiba,Tecra Z50-C-140,Notebook,15.6,16.0,Windows 10,2.4,1975.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,0.0,NaN
938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,8.0,Windows 10,1.37,1825.0,1,1920x1080,2.5,Intel,Intel,512.0,SSD,0.0,NaN
939,Dell,Latitude 3580,Notebook,15.6,4.0,Windows 10,1.95,729.9,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
940,Lenovo,Thinkpad X270,Ultrabook,12.5,8.0,Windows 10,1.36,1650.0,0,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
941,HP,Probook 650,Notebook,15.6,8.0,Windows 10,2.31,1165.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
942,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,708.06,0,1366x768,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
943,HP,ProBook 640,Notebook,14.0,4.0,Windows 10,1.95,1149.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
944,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4.0,Windows 10,2.2,309.0,0,1366x768,1.1,Intel,Intel,1000.0,HDD,0.0,NaN
945,HP,EliteBook 820,Ultrabook,12.5,4.0,Windows 10,1.26,1579.0,0,1920x1080,2.3,Intel,Intel,500.0,HDD,0.0,NaN
946,HP,250 G6,Notebook,15.6,4.0,Windows 10,1.86,288.9,0,1366x768,1.6,Intel,Intel,1000.0,HDD,0.0,NaN
947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,16.0,Windows 10,1.3,1799.0,1,3200x1800,2.2,Intel,Intel,1000.0,SSD,0.0,NaN
948,Toshiba,Tecra Z40-C-12X,Notebook,14.0,4.0,Windows 10,1.47,1105.0,0,1920x1080,2.3,Intel,Intel,128.0,SSD,0.0,NaN
949,HP,EliteBook 820,Netbook,12.5,8.0,Windows 10,1.26,1669.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
950,Dell,Vostro 3568,Notebook,15.6,4.0,Windows 10,2.18,558.6,0,1366x768,2.0,Intel,Intel,1000.0,HDD,0.0,NaN
951,MSI,GP62M Leopard,Gaming,15.6,8.0,Windows 10,2.2,1199.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
952,Dell,Latitude 7480,Ultrabook,14.0,8.0,Windows 10,1.36,1639.0,0,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
953,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.36,2758.0,0,2560x1440,2.7,Intel,Nvidia,512.0,SSD,1000.0,HDD
954,HP,Omen 17-W006na,Gaming,17.3,8.0,Windows 10,2.75,1399.0,0,1920x1080,2.3,Intel,Nvidia,128.0,SSD,1000.0,HDD
955,Asus,X751SV-TY001T (N3710/4GB/1TB/GeForce,Notebook,17.3,4.0,Windows 10,2.8,530.0,0,1600x900,1.6,Intel,Nvidia,1000.0,HDD,0.0,NaN
956,Acer,TravelMate P259-G2,Notebook,15.6,4.0,Windows 10,2.23,619.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,8.0,Windows 10,2.2,1119.0,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
958,Lenovo,Yoga 700-11ISK,2 in 1 Convertible,11.3,8.0,Windows 10,1.1,1299.0,1,1920x1080,1.2,Intel,Intel,256.0,SSD,0.0,NaN
959,Lenovo,IdeaPad Y700-15ACZ,Gaming,15.6,16.0,Windows 10,2.5,999.0,0,1920x1080,2.1,AMD,AMD,512.0,SSD,1000.0,HDD
960,Dell,Latitude 7280,Ultrabook,12.5,8.0,Windows 10,1.36,1472.2,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
961,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,8.0,Windows 10,2.2,685.0,0,1920x1080,2.7,Intel,Nvidia,1000.0,HDD,0.0,NaN
962,Dell,Insprion 5767,Notebook,17.3,4.0,Windows 10,2.36,659.0,0,1600x900,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
963,Acer,Chromebook 14,Notebook,14.0,4.0,Chrome OS,1.68,349.0,0,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
964,HP,ZBook Studio,Workstation,15.6,8.0,Windows 10,2.0,2249.0,0,1920x1080,2.7,Intel,Nvidia,8.0,SSD,0.0,NaN
965,Dell,Latitude 7480,Ultrabook,14.0,8.0,Windows 10,1.36,1775.0,0,1920x1080,2.8,Intel,Intel,256.0,SSD,0.0,NaN
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,8.0,Windows 7,1.2,1460.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
967,Asus,Chromebook Flip,2 in 1 Convertible,12.5,8.0,Chrome OS,1.2,1159.0,0,1920x1080,1.2,Intel,Intel,64.0,FlashStorage,0.0,NaN
968,Lenovo,Thinkpad T460,Ultrabook,14.0,8.0,Windows 10,1.7,1488.99,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
969,Dell,Alienware 17,Gaming,17.3,16.0,Windows 10,4.36,3154.0,0,3840x2160,2.8,Intel,Nvidia,512.0,SSD,1000.0,HDD
970,Dell,XPS 13,2 in 1 Convertible,13.3,8.0,Windows 10,1.24,1899.0,1,1920x1080,1.2,Intel,Intel,256.0,SSD,0.0,NaN
971,HP,ProBook x360,2 in 1 Convertible,11.6,4.0,Windows 10,1.45,775.0,1,1366x768,1.1,Intel,Intel,256.0,SSD,0.0,NaN
972,Dell,XPS 13,Ultrabook,13.3,8.0,Windows 10,1.3,1268.0,0,3200x1800,2.5,Intel,Intel,256.0,SSD,0.0,NaN
973,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,4.0,Chrome OS,1.25,389.0,1,1366x768,1.6,Intel,Intel,32.0,FlashStorage,0.0,NaN
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,8.0,Windows 10,1.2,1535.0,0,1920x1080,2.4,Intel,Intel,256.0,SSD,0.0,NaN
975,Lenovo,ThinkPad X270,Ultrabook,12.5,8.0,Windows 10,1.36,1760.0,0,1920x1080,2.6,Intel,Intel,256.0,SSD,0.0,NaN
976,Acer,Aspire F5-573G-510L,Notebook,15.6,12.0,Windows 10,2.4,1009.0,0,1920x1080,2.5,Intel,Nvidia,128.0,SSD,1000.0,HDD
977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,8.0,Windows 10,1.1,1790.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
978,HP,ProBook 450,Notebook,15.6,8.0,Windows 10,2.04,846.5,0,1366x768,2.5,Intel,Nvidia,1000.0,HDD,0.0,NaN
979,Dell,Inspiron 3567,Notebook,15.6,4.0,Linux,2.25,465.62,0,1366x768,2.0,Intel,AMD,1000.0,HDD,0.0,NaN
980,Dell,Latitude 5580,Notebook,15.6,4.0,Windows 10,1.9,825.0,0,1366x768,2.5,Intel,Intel,500.0,HDD,0.0,NaN
981,HP,ProBook 450,Notebook,15.6,4.0,Windows 10,2.04,685.0,0,1920x1080,2.4,Intel,Intel,500.0,HDD,0.0,NaN
982,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,3149.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,6.0,Windows 10,2.4,695.0,0,1920x1080,2.5,Intel,Nvidia,256.0,SSD,0.0,NaN
984,Dell,XPS 13,2 in 1 Convertible,13.3,16.0,Windows 10,1.22,1899.0,1,3200x1800,1.3,Intel,Intel,512.0,SSD,0.0,NaN
985,Dell,Latitude E7470,Ultrabook,14.0,8.0,Windows 10,1.5,1962.98,1,2560x1440,2.6,Intel,Intel,256.0,SSD,0.0,NaN
986,Dell,Alienware 17,Gaming,17.3,32.0,Windows 10,4.42,2800.0,0,1920x1080,2.6,Intel,Nvidia,256.0,SSD,1000.0,HDD
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,8.0,Windows 10,1.95,1180.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
988,Asus,Rog Strix,Gaming,17.3,16.0,Windows 10,2.73,2049.9,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
989,HP,Probook 450,Notebook,15.6,8.0,Windows 10,2.04,979.0,0,1920x1080,2.7,Intel,Nvidia,128.0,SSD,1000.0,HDD
990,Lenovo,ThinkPad T460,Notebook,14.0,4.0,Windows 7,1.7,1002.0,0,1366x768,2.3,Intel,Intel,508.0,Hybrid,0.0,NaN
991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,16.0,Windows 10,2.3,1799.0,1,3840x2160,2.7,Intel,Nvidia,512.0,SSD,2000.0,HDD
992,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,6.0,Windows 10,2.04,579.0,0,1366x768,2.7,Intel,Intel,1000.0,HDD,0.0,NaN
993,Asus,Rog GL753VE-DS74,Gaming,17.3,16.0,Windows 10,2.99,1749.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
994,Dell,Inspiron 7579,2 in 1 Convertible,15.6,12.0,Windows 10,2.19,1299.0,1,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,4.0,Windows 7,1.2,1195.0,0,1920x1080,2.3,Intel,Intel,128.0,SSD,0.0,NaN
996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6.0,Windows 10,2.2,549.0,0,1920x1080,3.6,AMD,AMD,256.0,SSD,0.0,NaN
997,Fujitsu,LifeBook A556,Notebook,15.6,4.0,Windows 10,2.3,649.0,0,1366x768,2.3,Intel,Intel,256.0,SSD,0.0,NaN
998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,4.0,Windows 10,1.75,915.0,0,1366x768,2.3,Intel,Intel,500.0,HDD,0.0,NaN
999,Dell,Inspiron 3567,Notebook,15.6,4.0,Windows 10,2.25,599.0,0,1366x768,2.5,Intel,AMD,500.0,HDD,0.0,NaN
1000,HP,Probook 450,Notebook,15.6,8.0,Windows 10,2.04,806.0,0,1920x1080,2.5,Intel,Intel,1000.0,HDD,0.0,NaN
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,8.0,Windows 10,2.5,1189.0,0,1920x1080,2.8,Intel,Nvidia,128.0,SSD,1000.0,HDD
1002,Dell,Inspiron 5567,Notebook,15.6,8.0,Windows 10,2.36,749.0,0,1366x768,2.7,Intel,AMD,1000.0,HDD,0.0,NaN
1003,Dell,Latitude 5480,Notebook,14.0,8.0,Windows 10,1.6,1119.0,0,1920x1080,2.5,Intel,Intel,128.0,SSD,0.0,NaN
1004,HP,EliteBook Folio,Netbook,12.5,8.0,Windows 10,0.97,1908.0,0,1920x1080,1.2,Intel,Intel,512.0,SSD,0.0,NaN
1005,HP,15-bs005nv (i3-6006U/4GB/1TB,Notebook,15.6,4.0,Windows 10,2.1,499.0,0,1920x1080,2.0,Intel,AMD,128.0,SSD,1000.0,HDD
1006,Lenovo,V110-15IAP (N3350/4GB/128GB/No,Notebook,15.6,4.0,Windows 10,1.9,270.62,0,1366x768,1.1,Intel,Intel,128.0,SSD,0.0,NaN
1007,Lenovo,ThinkPad T560,Notebook,15.6,8.0,Windows 10,2.3,1349.0,0,1920x1080,2.3,Intel,Intel,256.0,SSD,0.0,NaN
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,8.0,Windows 10,1.68,889.0,1,1920x1080,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,8.0,Windows 10,1.4,1150.0,0,3200x1800,2.5,Intel,Intel,256.0,SSD,0.0,NaN
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,8.0,Windows 10,1.11,1349.0,1,1920x1080,2.7,Intel,Intel,256.0,SSD,0.0,NaN
1011,Acer,Aspire ES1-533,Notebook,15.6,4.0,Windows 10,2.4,380.0,0,1366x768,1.1,Intel,Intel,500.0,HDD,0.0,NaN
1012,Asus,Rog GL553VE-DS74,Gaming,15.6,16.0,Windows 10,2.5,1799.0,0,1920x1080,2.8,Intel,Nvidia,256.0,SSD,1000.0,HDD
1013,HP,EliteBook 840,Ultrabook,14.0,8.0,Windows 10,1.48,2089.0,0,1920x1080,2.7,Intel,Intel,512.0,SSD,0.0,NaN
